name,char,line,direction,type,pri_type,domain,sub_domain,nv_resp,interaction,char_type,is_fed,error,value_id
234,Picard,(to computer) Pause program.,The music STOPS. Picard sets his flute aside.,Command,Command,Entertainment,Music,TRUE,Pause program.,Person,TRUE,FALSE,2
234,Picard,(to computer) Computer -- record again from the first measure.,The other two MUSIC tracks start to play. He takes a breath... then begins to PLAY the tranquil flute melody again... a few measures go by... The door CHIMES. Picard stops playing  slightly annoyed.,Wake Word,Command,Entertainment,Music,TRUE,Computer -- record again from the first measure.,Person,TRUE,FALSE,9
234,Picard,(to computer) Computer -- record again from the first measure.,The other two MUSIC tracks start to play. He takes a breath... then begins to PLAY the tranquil flute melody again... a few measures go by... The door CHIMES. Picard stops playing  slightly annoyed.,Command,Command,Entertainment,Music,TRUE,Computer -- record again from the first measure.,Person,TRUE,FALSE,9
234,Picard,Computer -- pause program.,The music STOPS.,Wake Word,Command,Entertainment,Music,TRUE,Computer -- pause program.,Person,TRUE,FALSE,10
234,Picard,Computer -- pause program.,The music STOPS.,Command,Command,Entertainment,Music,TRUE,Computer -- pause program.,Person,TRUE,FALSE,10
234,Picard,Computer -- continue recording.,The MUSIC plays. He begins to play the flute again... the soft melody... The door CHIMES. Picard reacts  annoyed.,Wake Word,Command,Entertainment,Music,TRUE,Computer -- continue recording.,Person,TRUE,FALSE,22
234,Picard,Computer -- continue recording.,The MUSIC plays. He begins to play the flute again... the soft melody... The door CHIMES. Picard reacts  annoyed.,Command,Command,Entertainment,Music,TRUE,Computer -- continue recording.,Person,TRUE,FALSE,22
234,Picard,(to computer) Computer  once more from the top.,As the MUSIC starts to play... Worf ENTERS the room  where ALEXANDER is waiting for him. Alexander rushes up to him  excited about something.,Wake Word,Command,Entertainment,Music,TRUE,Computer  once more from the top.,Person,TRUE,FALSE,33
234,Picard,(to computer) Computer  once more from the top.,As the MUSIC starts to play... Worf ENTERS the room  where ALEXANDER is waiting for him. Alexander rushes up to him  excited about something.,Command,Command,Entertainment,Music,TRUE,Computer  once more from the top.,Person,TRUE,FALSE,33
234,Picard,(to computer) Computer  once more from the top.,As the MUSIC starts to play... Worf ENTERS the room  where ALEXANDER is waiting for him. Alexander rushes up to him  excited about something.,Conversation,Command,Entertainment,Music,TRUE,Computer  once more from the top.,Person,TRUE,FALSE,33
234,Alexander,No  no  no... (to computer) Computer -- freeze program.,Everything in the saloon FREEZES.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- freeze program.,Person,TRUE,FALSE,72
234,Alexander,No  no  no... (to computer) Computer -- freeze program.,Everything in the saloon FREEZES.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- freeze program.,Person,TRUE,FALSE,72
234,Alexander,(to computer) Computer -- increase program difficulty to Level Four. Go back to where my father and I first walked into the saloon.,All of the people in the room DISAPPEAR.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- increase program difficulty to Level Four. Go back to where my father and I first walked into the saloon.,Person,TRUE,FALSE,76
234,Alexander,(to computer) Computer -- increase program difficulty to Level Four. Go back to where my father and I first walked into the saloon.,All of the people in the room DISAPPEAR.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- increase program difficulty to Level Four. Go back to where my father and I first walked into the saloon.,Person,TRUE,FALSE,76
234,Picard,Computer -- activate Picard Mozart trio  Program One. (beat) Play back tracks one  two and three. Tempo allegro.,The instruments we heard before -- the cello  the oboe and the flute -- begin to PLAY. Picard sits back and enjoys the melody. Suddenly  a tiny note of dissonance occurs in the music. Picard hears it -- listens intently. The playback warbles for a moment  getting worse -- then A LOUD SYMPHONY BLARES OUT (NOTE: It is Dvorak's 'The Slavonic Dances'.) Picard is startled.,Wake Word,Command,Entertainment,Music,TRUE,Computer -- activate Picard Mozart trio  Program One. (beat) Play back tracks one  two and three. Tempo allegro.,Person,TRUE,FALSE,141
234,Picard,Computer -- activate Picard Mozart trio  Program One. (beat) Play back tracks one  two and three. Tempo allegro.,The instruments we heard before -- the cello  the oboe and the flute -- begin to PLAY. Picard sits back and enjoys the melody. Suddenly  a tiny note of dissonance occurs in the music. Picard hears it -- listens intently. The playback warbles for a moment  getting worse -- then A LOUD SYMPHONY BLARES OUT (NOTE: It is Dvorak's 'The Slavonic Dances'.) Picard is startled.,Command,Command,Entertainment,Music,TRUE,Computer -- activate Picard Mozart trio  Program One. (beat) Play back tracks one  two and three. Tempo allegro.,Person,TRUE,FALSE,141
234,Picard,(over the din) Computer -- stop playback!,The symphony STOPS.,Wake Word,Command,Entertainment,Music,TRUE,Computer -- stop playback!,Person,TRUE,FALSE,142
234,Picard,(over the din) Computer -- stop playback!,The symphony STOPS.,Command,Command,Entertainment,Music,TRUE,Computer -- stop playback!,Person,TRUE,FALSE,142
234,Picard,(to computer) Computer -- identify musical composition.,,Wake Word,Command,Entertainment,Music,FALSE,Computer -- identify musical composition.,Person,TRUE,FALSE,143
234,Picard,(to computer) Computer -- identify musical composition.,,Command,Command,Entertainment,Music,FALSE,Computer -- identify musical composition.,Person,TRUE,FALSE,143
234,Computer Voice,Picard Mozart trio  Program One.,OFF Picard's puzzled look -- how can that be? Beverly is using the space to rehearse the play. RIKER and TWO CREWMEMBERS make up the cast. They are sitting in a semi-circle  listening to Beverly's direction. Everyone is holding a PADD.,Response,Response,Entertainment,Music,FALSE,Picard Mozart trio  Program One.,Computer,TRUE,FALSE,144
234,Alexander,I'm not supposed to be kidnapped now... (to computer) Computer -- freeze program!,Nothing happens. Alexander grows alarmed.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- freeze program!,Person,TRUE,FALSE,162
234,Alexander,I'm not supposed to be kidnapped now... (to computer) Computer -- freeze program!,Nothing happens. Alexander grows alarmed.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- freeze program!,Person,TRUE,FALSE,162
234,Alexander,Hey! (to computer) Computer -- freeze program!,No response. Alexander is restrained by the henchman. He is scared now -- no longer a cowboy  but a little boy in peril...,Wake Word,Command,Entertainment,Holodeck,TRUE,Hey! (to computer) Computer -- freeze program!,Person,TRUE,FALSE,163
234,Alexander,Hey! (to computer) Computer -- freeze program!,No response. Alexander is restrained by the henchman. He is scared now -- no longer a cowboy  but a little boy in peril...,Command,Command,Entertainment,Holodeck,TRUE,Hey! (to computer) Computer -- freeze program!,Person,TRUE,FALSE,163
234,Worf,(to computer) Computer -- freeze program.,Nothing happens. Worf grows alarmed  looks at Data/Frank and the others. They take Worf's look as a threatening one -- and all of their hands drop to the butts of their guns.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- freeze program.,Person,TRUE,FALSE,202
234,Worf,(to computer) Computer -- freeze program.,Nothing happens. Worf grows alarmed  looks at Data/Frank and the others. They take Worf's look as a threatening one -- and all of their hands drop to the butts of their guns.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- freeze program.,Person,TRUE,FALSE,202
234,Troi,(to computer) Computer -- end program. (taps communicator) Troi to Captain Picard. (beat) Troi to Security.,No response.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- end program.,Person,TRUE,FALSE,208
234,Troi,(to computer) Computer -- end program. (taps communicator) Troi to Captain Picard. (beat) Troi to Security.,No response.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- end program.,Person,TRUE,FALSE,208
234,Worf,(to computer) Computer -- end program.,Nothing happens. A tense beat.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- end program.,Person,TRUE,FALSE,298
234,Worf,(to computer) Computer -- end program.,Nothing happens. A tense beat.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- end program.,Person,TRUE,FALSE,298
234,Worf,(to computer) Computer -- end program!,The saloon VANISHES and the familiar GRID appears. As Worf  Troi and Alexander exchange a look of relief... in orbit  facing another SHIP -- the Biko.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- end program!,Person,TRUE,FALSE,302
234,Worf,(to computer) Computer -- end program!,The saloon VANISHES and the familiar GRID appears. As Worf  Troi and Alexander exchange a look of relief... in orbit  facing another SHIP -- the Biko.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- end program!,Person,TRUE,FALSE,302
238,Geordi,(smiles) Freeze program.,The Gentleman FREEZES in mid-motion. Geordi fishes out his COMBADGE and activates it.,Command,Command,Entertainment,Holodeck,TRUE,Freeze program.,Person,TRUE,FALSE,19
238,Geordi,Computer  end program and save.,He and Data set off down the corridor; BARCLAY comes running around a corner and almost collides with them.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer  end program and save.,Person,TRUE,FALSE,25
238,Geordi,Computer  end program and save.,He and Data set off down the corridor; BARCLAY comes running around a corner and almost collides with them.,Command,Command,Entertainment,Holodeck,TRUE,Computer  end program and save.,Person,TRUE,FALSE,25
238,Barclay,Computer... run a diagnostic on all Sherlock Holmes files and display any anomalous programming sequences.,A beat.,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer... run a diagnostic on all Sherlock Holmes files and display any anomalous programming sequences.,Person,TRUE,FALSE,31
238,Barclay,Computer... run a diagnostic on all Sherlock Holmes files and display any anomalous programming sequences.,A beat.,Command,Command,Entertainment,Holodeck,FALSE,Computer... run a diagnostic on all Sherlock Holmes files and display any anomalous programming sequences.,Person,TRUE,FALSE,31
238,Computer Voice,Diagnostic complete .. all files conform to specified parameters except those contained in protected memory.,,Response,Response,Entertainment,Holodeck,FALSE,Diagnostic complete .. all files conform to specified parameters except those contained in protected memory.,Computer,TRUE,FALSE,32
238,Barclay,(surprised) Protected memory... ? Display those sequences.,A series of numbers and letters begin to scroll out on the Monitor's screen. Barclay eyes them with a growing curiosity.,Comment,Command,Entertainment,Holodeck,TRUE,Protected memory... ? Display those sequences.,Person,TRUE,FALSE,33
238,Barclay,(surprised) Protected memory... ? Display those sequences.,A series of numbers and letters begin to scroll out on the Monitor's screen. Barclay eyes them with a growing curiosity.,Command,Command,Entertainment,Holodeck,TRUE,Protected memory... ? Display those sequences.,Person,TRUE,FALSE,33
238,Barclay,(works) Computer... unlock this sequence and run the program.,A human figure MATERIALIZES. It is PROFESSOR MORIARTY  dressed in Victorian garb. He smiles as he takes in his surroundings  touches his hands together to feel their solidity.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer... unlock this sequence and run the program.,Person,TRUE,FALSE,34
238,Barclay,(works) Computer... unlock this sequence and run the program.,A human figure MATERIALIZES. It is PROFESSOR MORIARTY  dressed in Victorian garb. He smiles as he takes in his surroundings  touches his hands together to feel their solidity.,Command,Command,Entertainment,Holodeck,TRUE,Computer... unlock this sequence and run the program.,Person,TRUE,FALSE,34
238,Barclay,Computer  begin Sherlock Holmes program Three A. Place us in the drawing room at Two Twenty-One B Baker Street.,,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  begin Sherlock Holmes program Three A. Place us in the drawing room at Two Twenty-One B Baker Street.,Person,TRUE,FALSE,75
238,Barclay,Computer  begin Sherlock Holmes program Three A. Place us in the drawing room at Two Twenty-One B Baker Street.,,Command,Command,Entertainment,Holodeck,FALSE,Computer  begin Sherlock Holmes program Three A. Place us in the drawing room at Two Twenty-One B Baker Street.,Person,TRUE,FALSE,75
238,Computer Voice,Program complete.,The doors open and they enter. Picard  Barclay and Data look around.,Response,Response,Entertainment,Holodeck,FALSE,Program complete.,Computer,TRUE,FALSE,76
238,Barclay,Computer  access protected memory and run Moriarty program.,Moriarty APPEARS nearby. He turns to Picard and regards him for a moment.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer  access protected memory and run Moriarty program.,Person,TRUE,FALSE,77
238,Barclay,Computer  access protected memory and run Moriarty program.,Moriarty APPEARS nearby. He turns to Picard and regards him for a moment.,Command,Command,Entertainment,Holodeck,TRUE,Computer  access protected memory and run Moriarty program.,Person,TRUE,FALSE,77
238,Picard,Computer  exit.,The door APPEARS in the library wall and opens to reveal the corridor outside. A CREWMAN casts a curious glance inside as he passes. Picard takes a book off the shelf.,Wake Word,Statement,Entertainment,Holodeck,TRUE,Computer  exit.,Person,TRUE,FALSE,92
238,Picard,Computer  exit.,The door APPEARS in the library wall and opens to reveal the corridor outside. A CREWMAN casts a curious glance inside as he passes. Picard takes a book off the shelf.,Statement,Statement,Entertainment,Holodeck,TRUE,Computer  exit.,Person,TRUE,FALSE,92
238,Barclay,Computer  Sherlock Holmes Program Three-A.,,Wake Word,Statement,Entertainment,Holodeck,FALSE,Computer  Sherlock Holmes Program Three-A.,Person,TRUE,FALSE,218
238,Barclay,Computer  Sherlock Holmes Program Three-A.,,Statement,Statement,Entertainment,Holodeck,FALSE,Computer  Sherlock Holmes Program Three-A.,Person,TRUE,FALSE,218
238,Computer Voice,That program is already in use.,Barclay reacts to this -- who is running it? He moves to the door and they OPEN into the sitting room. He ENTERS to discover a beautiful woman there  stripping off her gloves. She is a mature  gracious woman  and there is a certain sureness to her every movement  as if she were a woman who knows exactly what she wants.,Response,Response,Entertainment,Holodeck,FALSE,That program is already in use.,Computer,TRUE,FALSE,219
238,Picard,Computer  discontinue program.,Nothing happens.,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  discontinue program.,Person,TRUE,FALSE,287
238,Picard,Computer  discontinue program.,Nothing happens.,Command,Command,Entertainment,Holodeck,FALSE,Computer  discontinue program.,Person,TRUE,FALSE,287
238,Picard,Computer  exit.,Again  nothing happens.,Wake Word,Statement,Entertainment,Holodeck,FALSE,Computer  exit.,Person,TRUE,FALSE,288
238,Picard,Computer  exit.,Again  nothing happens.,Statement,Statement,Entertainment,Holodeck,FALSE,Computer  exit.,Person,TRUE,FALSE,288
238,Picard,Computer  resume program.,The Countess looks up  curious but not startled by the appearance of this stranger.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer  resume program.,Person,TRUE,FALSE,323
238,Picard,Computer  resume program.,The Countess looks up  curious but not startled by the appearance of this stranger.,Command,Command,Entertainment,Holodeck,TRUE,Computer  resume program.,Person,TRUE,FALSE,323
238,Moriarty,My dear  you are as brilliant as you are beautiful. Nonetheless  there are things you do not understand. You must let me handle this. (beat) Computer  arch.,The ARCH APPEARS in the room. Moriarty goes to it and works the controls. Riker's face appears on the monitor.,Wake Word,Statement,Entertainment,Holodeck,TRUE,Computer  arch.,Person,TRUE,FALSE,369
238,Moriarty,My dear  you are as brilliant as you are beautiful. Nonetheless  there are things you do not understand. You must let me handle this. (beat) Computer  arch.,The ARCH APPEARS in the room. Moriarty goes to it and works the controls. Riker's face appears on the monitor.,Statement,Statement,Entertainment,Holodeck,TRUE,Computer  arch.,Person,TRUE,FALSE,369
238,Picard,Store program Picard delta one in active memory and discontinue simulation.,The shuttlebay DISAPPEARS  including Riker and Worf. Picard is now standing in the empty grid.,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer… Store program Picard delta one in active memory and discontinue simulation.,Person,TRUE,FALSE,419
238,Picard,Store program Picard delta one in active memory and discontinue simulation.,The shuttlebay DISAPPEARS  including Riker and Worf. Picard is now standing in the empty grid.,Command,Command,Entertainment,Holodeck,FALSE,Computer… Store program Picard delta one in active memory and discontinue simulation.,Person,TRUE,FALSE,419
238,Computer Voice,Program stored.,Picard crosses toward the door and EXITS. Data and Barclay are waiting for Picard as he ENTERS from the grid. They look at him expectantly for a moment and he breaks into a smile.,Response,Response,Entertainment,Holodeck,FALSE,Program stored.,Computer,TRUE,FALSE,420
238,Picard,We'll soon find out. Computer... discontinue the Holodeck simulation created by Professor Moriarty.,The Corridor DISAPPEARS and the three men find themselves standing in the empty grid.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer... discontinue the Holodeck simulation created by Professor Moriarty.,Person,TRUE,FALSE,423
238,Picard,We'll soon find out. Computer... discontinue the Holodeck simulation created by Professor Moriarty.,The Corridor DISAPPEARS and the three men find themselves standing in the empty grid.,Command,Command,Entertainment,Holodeck,TRUE,Computer... discontinue the Holodeck simulation created by Professor Moriarty.,Person,TRUE,FALSE,423
238,Barclay,(tentatively) Computer... end program.,When nothing happens  Barclay is satisfied he's not ,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer... end program.,Person,TRUE,FALSE,448
238,Barclay,(tentatively) Computer... end program.,When nothing happens  Barclay is satisfied he's not ,Command,Command,Entertainment,Holodeck,FALSE,Computer... end program.,Person,TRUE,FALSE,448
239,Geordi,(to replicator) Iced coffee.,We HEAR a glass of iced coffee MATERIALIZE. Geordi takes a sip of the coffee... Offscreen  the dog BARKS. Geordi reacts  startled.,Statement,Statement,IoT,Replicator,TRUE,Iced coffee.,Person,TRUE,FALSE,64
239,Geordi,Computer -- access internal records for Station forty-seven. Authorization La Forge Theta Nine Nine Two. (beat) Perform a command function trace on the instructions to delete the log entries.,As Geordi works... STATION (FORMERLY SCENE 43) A Klingon BIRD OF PREY has joined the Enterprise and the relay station.,Wake Word,Command,InfoSeek,Access,TRUE,Computer -- access internal records for Station forty-seven. Authorization La Forge Theta Nine Nine Two. (beat) Perform a command function trace on the instructions to delete the log entries.,Person,TRUE,FALSE,223
239,Geordi,Computer -- access internal records for Station forty-seven. Authorization La Forge Theta Nine Nine Two. (beat) Perform a command function trace on the instructions to delete the log entries.,As Geordi works... STATION (FORMERLY SCENE 43) A Klingon BIRD OF PREY has joined the Enterprise and the relay station.,Command,Command,InfoSeek,Access,TRUE,Computer -- access internal records for Station forty-seven. Authorization La Forge Theta Nine Nine Two. (beat) Perform a command function trace on the instructions to delete the log entries.,Person,TRUE,FALSE,223
239,Geordi,Computer -- access internal records for Station forty-seven. Authorization La Forge Theta Nine Nine Two. (beat) Perform a command function trace on the instructions to delete the log entries.,As Geordi works... STATION (FORMERLY SCENE 43) A Klingon BIRD OF PREY has joined the Enterprise and the relay station.,Password,Command,InfoSeek,Access,TRUE,Computer -- access internal records for Station forty-seven. Authorization La Forge Theta Nine Nine Two. (beat) Perform a command function trace on the instructions to delete the log entries.,Person,TRUE,FALSE,223
239,Picard,(to computer) Computer -- locate Commander Morag and Lieutenant Uhnari.,,Wake Word,Command,InfoSeek,Locate,FALSE,Computer -- locate Commander Morag and Lieutenant Uhnari.,Person,TRUE,FALSE,298
239,Picard,(to computer) Computer -- locate Commander Morag and Lieutenant Uhnari.,,Command,Command,InfoSeek,Locate,FALSE,Computer -- locate Commander Morag and Lieutenant Uhnari.,Person,TRUE,FALSE,298
239,Computer Voice,Commander Morag is in his quarters. Lieutenant Uhnari is not aboard the Enterprise.,,Response,Response,InfoSeek,Locate,FALSE,Commander Morag is in his quarters. Lieutenant Uhnari is not aboard the Enterprise.,Computer,TRUE,FALSE,299
239,Worf,(to computer) Where did she go?,,Question,Question,InfoSeek,Locate,FALSE,Where did she go?,Person,TRUE,FALSE,300
239,Computer Voice,Lieutenant Uhnari transported to Relay Station Forty-Seven at eighteen thirty hours.,,Response,Response,InfoSeek,Locate,FALSE,Lieutenant Uhnari transported to Relay Station Forty-Seven at eighteen thirty hours.,Computer,TRUE,FALSE,301
240,Deseve,(to replicator) Vorcha'ak.,,Statement,Statement,IoT,Replicator,TRUE,Vorcha'ak.,Person,TRUE,FALSE,77
240,Computer Voice,There is no listing for Vorcha'ak.,DeSeve thinks for a moment...,Response,Response,IoT,Replicator,FALSE,There is no listing for Vorcha'ak.,Computer,TRUE,FALSE,78
240,Deseve,(slowly) Coffee...,We HEAR the replicator work and then DeSeve picks up the cup and sniffs it. The door CHIMES.,Statement,Statement,IoT,Replicator,TRUE,Coffee...,Person,TRUE,FALSE,79
244,Picard,Mister Data. (as he faces front) Bridge.,The doors close and the Turbolift's in motion. A silent beat.,Statement,Statement,IoT,Turbolift,TRUE,Bridge,Person,TRUE,FALSE,11
245,Picard,Tea  Earl Grey. Hot.,,Statement,Statement,IoT,Replicator,FALSE,Tea  Earl Grey. Hot.,Person,TRUE,FALSE,16
245,Computer Voice,Replicator systems are off-line at the request of --,Picard finishes the sentence along with the computer.,Response,Response,IoT,Replicator,FALSE,Replicator systems are off-line at the request of Stellar Cartography.,Computer,TRUE,FALSE,17
245,Picard,End playback.,The Computer stops the recording.,Command,Command,Entertainment,Music,TRUE,End playback.,Person,TRUE,FALSE,89
246,Computer Voice,Pattern match found.,Picard and Beverly react  hopeful.,Alert,Alert,Analysis,Sci,FALSE,Pattern match found.,Computer,TRUE,FALSE,179
246,Beverly,Specify.,The number block is replaced by several different segments of DNA. The screen looks as though there are small pieces of rope all perfectly lined up and sitting on an imaginary grid.,Command,Command,Analysis,Sci,FALSE,Specify.,Person,TRUE,FALSE,180
246,Computer Voice,The number blocks are mathematical representations of fragments of deoxyribonucleic acid strands.,,Response,Response,Analysis,Sci,FALSE,The number blocks are mathematical representations of fragments of deoxyribonucleic acid strands.,Computer,TRUE,FALSE,181
246,Geordi,(to computer) Computer  perform a level three diagnostic on the primary defensive systems...,Geordi taps his COM.,Wake Word,Command,Analysis,Sci,TRUE,Computer  perform a level three diagnostic on the primary defensive systems...,Person,TRUE,FALSE,306
246,Geordi,(to computer) Computer  perform a level three diagnostic on the primary defensive systems...,Geordi taps his COM.,Command,Command,Analysis,Sci,TRUE,Computer  perform a level three diagnostic on the primary defensive systems...,Person,TRUE,FALSE,306
246,Beverly,Computer  highlight the missing section of the pattern.,One section of the design is suddenly highlighted.,Wake Word,Command,Analysis,Sci,TRUE,Computer  highlight the missing section of the pattern.,Person,TRUE,FALSE,313
246,Beverly,Computer  highlight the missing section of the pattern.,One section of the design is suddenly highlighted.,Command,Command,Analysis,Sci,TRUE,Computer  highlight the missing section of the pattern.,Person,TRUE,FALSE,313
248,Beverly,(to computer) Computer -- begin monitoring external temperature.,,Wake Word,Command,Analysis,Sci,FALSE,Computer -- begin monitoring external temperature.,Person,TRUE,FALSE,365
248,Beverly,(to computer) Computer -- begin monitoring external temperature.,,Command,Command,Analysis,Sci,FALSE,Computer -- begin monitoring external temperature.,Person,TRUE,FALSE,365
248,Computer Voice,External temperature zero-point-eight million Kelvins and rising...,,Response,Response,Analysis,Sci,FALSE,External temperature zero-point-eight million Kelvins and rising...,Computer,TRUE,FALSE,366
248,Computer Voice,External temperature zero-point-eight million Kelvins and rising...,,Info,Response,Analysis,Sci,FALSE,External temperature zero-point-eight million Kelvins and rising...,Computer,TRUE,FALSE,366
248,Computer Voice,External temperature one-point-nine million Kelvins...,,Response,Response,Analysis,Sci,FALSE,External temperature one-point-nine million Kelvins...,Computer,TRUE,FALSE,371
248,Computer Voice,External temperature one-point-nine million Kelvins...,,Info,Response,Analysis,Sci,FALSE,External temperature one-point-nine million Kelvins...,Computer,TRUE,FALSE,371
249,Riker,Computer  locate Lieutenant Worf.,,Wake Word,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Worf.,Person,TRUE,FALSE,9
249,Riker,Computer  locate Lieutenant Worf.,,Command,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Worf.,Person,TRUE,FALSE,9
249,Computer Voice,Lieutenant Worf is in his quarters.,Data and Riker exchange looks.,Response,Response,InfoSeek,Locate,FALSE,Lieutenant Worf is in his quarters.,Computer,TRUE,FALSE,10
249,Riker,(to com) Computer  override the security lock on this door. Authorization: Riker alpha six zero.,The doors open to reveal a DARK and MURKY room filled with DENSE SMOKE. They cautiously EXIT to: As Riker and the two officers ENTER the room. The room is filled with acrid smoke and is lit only with dimly seen ceremonial candles. They look about for a moment  trying to peer through the gloom. Suddenly  they are startled by a throaty ROAR out of the darkness.,Wake Word,Command,IoT,Access,TRUE,Computer  override the security lock on this door. Authorization: Riker alpha six zero.,Person,TRUE,FALSE,12
249,Riker,(to com) Computer  override the security lock on this door. Authorization: Riker alpha six zero.,The doors open to reveal a DARK and MURKY room filled with DENSE SMOKE. They cautiously EXIT to: As Riker and the two officers ENTER the room. The room is filled with acrid smoke and is lit only with dimly seen ceremonial candles. They look about for a moment  trying to peer through the gloom. Suddenly  they are startled by a throaty ROAR out of the darkness.,Command,Command,IoT,Access,TRUE,Computer  override the security lock on this door. Authorization: Riker alpha six zero.,Person,TRUE,FALSE,12
249,Riker,(to com) Computer  override the security lock on this door. Authorization: Riker alpha six zero.,The doors open to reveal a DARK and MURKY room filled with DENSE SMOKE. They cautiously EXIT to: As Riker and the two officers ENTER the room. The room is filled with acrid smoke and is lit only with dimly seen ceremonial candles. They look about for a moment  trying to peer through the gloom. Suddenly  they are startled by a throaty ROAR out of the darkness.,Password,Command,IoT,Access,TRUE,Computer  override the security lock on this door. Authorization: Riker alpha six zero.,Person,TRUE,FALSE,12
249,Beverly,Computer  run a genetic comparison on this blood sample and the tissue belonging to Kahless.,As Beverly moves to the large wall monitor and activates it. The screen is scrolling two DNA IMAGES side by side... scanning them and comparing them. Everyone watches the screen anxiously. Finally the scan is complete and the image stops scrolling. The two DNA patterns are identical.,Wake Word,Command,Analysis,Sci,FALSE,Computer  run a genetic comparison on this blood sample and the tissue belonging to Kahless.,Person,TRUE,FALSE,193
249,Beverly,Computer  run a genetic comparison on this blood sample and the tissue belonging to Kahless.,As Beverly moves to the large wall monitor and activates it. The screen is scrolling two DNA IMAGES side by side... scanning them and comparing them. Everyone watches the screen anxiously. Finally the scan is complete and the image stops scrolling. The two DNA patterns are identical.,Command,Command,Analysis,Sci,FALSE,Computer  run a genetic comparison on this blood sample and the tissue belonging to Kahless.,Person,TRUE,FALSE,193
249,Computer Voice,The genetic patterns are identical.,,Response,Response,Analysis,Sci,FALSE,The genetic patterns are identical.,Computer,TRUE,FALSE,194
250,Riker,Computer  where is Lieutenant --,The door OPENS and Lieutenant Riker hurries in.,Wake Word,Command,InfoSeek,Locate,FALSE,Computer  where is Lieutenant --,Person,TRUE,FALSE,145
250,Riker,Computer  where is Lieutenant --,The door OPENS and Lieutenant Riker hurries in.,Command,Command,InfoSeek,Locate,FALSE,Computer  where is Lieutenant --,Person,TRUE,FALSE,145
251,Data,(quickly  to computer) Computer -- place a Level three containment field around the warp core.,,Wake Word,Command,IoT,Emergency,FALSE,Computer -- place a Level three containment field around the warp core.,Person,TRUE,FALSE,308
251,Data,(quickly  to computer) Computer -- place a Level three containment field around the warp core.,,Command,Command,IoT,Emergency,FALSE,Computer -- place a Level three containment field around the warp core.,Person,TRUE,FALSE,308
252,Data,Stop. Stop. Stop. Stop.,Data defeats the Borg again  and the Holo-Borg slumps to the ground. Data's expression remains carefully neutral during the fight  and after the Borg goes down  Data pauses and seems to think for a beat.,Command,Command,Entertainment,Holodeck,TRUE,Stop. Stop. Stop. Stop.,Person,TRUE,FALSE,144
252,Data,(to com) Computer  reset Borg simulation to time index two point one. Increase Borg strength by twenty percent.,Data moves back to his previous position. The Holo-Borg is now standing at the ready again.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer  reset Borg simulation to time index two point one. Increase Borg strength by twenty percent.,Person,TRUE,FALSE,154
252,Data,(to com) Computer  reset Borg simulation to time index two point one. Increase Borg strength by twenty percent.,Data moves back to his previous position. The Holo-Borg is now standing at the ready again.,Command,Command,Entertainment,Holodeck,TRUE,Computer  reset Borg simulation to time index two point one. Increase Borg strength by twenty percent.,Person,TRUE,FALSE,154
252,Data,Run program.,They immediately begin to FIGHT. The Borg is stronger and more powerful this time and he is able to beat back Data for a moment. Geordi watches with concern. But Data soon gets the upper hand.,Command,Command,Entertainment,Holodeck,TRUE,Run program.,Person,TRUE,FALSE,155
252,Data,Stop. Stop. Stop. Stop.,Again  the Borg slumps to the ground. There is still no trace of emotion on Data's face.,Command,Command,Entertainment,Holodeck,TRUE,Stop. Stop. Stop. Stop.,Person,TRUE,FALSE,156
252,Data,(to com) Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,Person,TRUE,FALSE,157
252,Data,(to com) Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,,Command,Command,Entertainment,Holodeck,FALSE,Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,Person,TRUE,FALSE,157
